"LSOA11CD","July17_2022","July18_2022","July19_2022","July20_2022","July21_2022","July22_2022"
"E01017365",18.44,20.28,19.74,18.29,17.9,18.31
"E01017366",18.95,20.93,20.53,19.12,18.35,18.69
"E01017367",19.83,22.05,21.87,20.52,19.11,19.33
"E01017368",19.83,22.05,21.87,20.52,19.11,19.33
"E01017369",19.83,22.05,21.87,20.52,19.11,19.33
"E01017370",19.83,22.05,21.87,20.52,19.11,19.33
"E01017371",23.31,27.84,29.12,20.95,19.32,17.52
"E01017372",23.31,27.84,29.12,20.95,19.32,17.52
"E01017373",23.31,27.84,29.12,20.95,19.32,17.52
"E01017374",23.31,27.84,29.12,20.95,19.32,17.52
"E01017375",23.31,27.84,29.12,20.95,19.32,17.52
"E01017376",23.31,27.84,29.12,20.95,19.32,17.52
"E01017377",23.31,27.84,29.12,20.95,19.32,17.52
"E01017378",23.31,27.84,29.12,20.95,19.32,17.52
"E01017379",22.76,27.04,28.41,20.56,19.16,17.48
"E01017380",22.57,26.77,28.16,20.43,19.1,17.47
"E01017381",23.31,27.84,29.12,20.95,19.32,17.52
"E01017382",23.31,27.84,29.12,20.95,19.32,17.52
"E01017383",23.31,27.84,29.12,20.95,19.32,17.52
"E01017384",23.31,27.84,29.12,20.95,19.32,17.52
"E01017385",23.31,27.84,29.12,20.95,19.32,17.52
"E01017386",23.31,27.84,29.12,20.95,19.32,17.52
"E01017387",23.31,27.84,29.12,20.95,19.32,17.52
"E01017388",23.31,27.84,29.12,20.95,19.32,17.52
"E01017389",23.31,27.84,29.12,20.95,19.32,17.52
"E01017390",23.31,27.84,29.12,20.95,19.32,17.52
"E01017391",23.31,27.84,29.12,20.95,19.32,17.52
"E01017392",23.31,27.84,29.12,20.95,19.32,17.52
"E01017393",23.31,27.84,29.12,20.95,19.32,17.52
"E01017394",23.25,27.75,29.05,20.9,19.3,17.51
"E01017397",22.94,27.29,28.63,20.68,19.21,17.49
"E01017398",23.31,27.84,29.12,20.95,19.32,17.52
"E01017399",23.31,27.84,29.12,20.95,19.32,17.52
"E01017400",23.31,27.84,29.12,20.95,19.32,17.52
"E01017401",23.31,27.84,29.12,20.95,19.32,17.52
"E01017402",23.31,27.84,29.12,20.95,19.32,17.52
"E01017403",23.31,27.84,29.12,20.95,19.32,17.52
"E01017404",23.31,27.84,29.12,20.95,19.32,17.52
"E01017405",23.31,27.84,29.12,20.95,19.32,17.52
"E01017406",23.31,27.84,29.12,20.95,19.32,17.52
"E01017407",23.31,27.84,29.12,20.95,19.32,17.52
"E01017408",23.31,27.84,29.12,20.95,19.32,17.52
"E01017409",23.31,27.84,29.12,20.95,19.32,17.52
"E01017410",23.31,27.84,29.12,20.95,19.32,17.52
"E01017411",23.31,27.84,29.12,20.95,19.32,17.52
"E01017412",23.31,27.84,29.12,20.95,19.32,17.52
"E01017413",23.31,27.84,29.12,20.95,19.32,17.52
"E01017414",23.31,27.84,29.12,20.95,19.32,17.52
"E01017415",23.31,27.84,29.12,20.95,19.32,17.52
"E01017416",23.31,27.84,29.12,20.95,19.32,17.52
"E01017417",23.31,27.84,29.12,20.95,19.32,17.52
"E01017418",23.31,27.84,29.12,20.95,19.32,17.52
"E01017419",23.31,27.84,29.12,20.95,19.32,17.52
"E01017420",23.31,27.84,29.12,20.95,19.32,17.52
"E01017421",23.31,27.84,29.12,20.95,19.32,17.52
"E01017422",23.31,27.84,29.12,20.95,19.32,17.52
"E01017423",23.31,27.84,29.12,20.95,19.32,17.52
"E01017424",23.31,27.84,29.12,20.95,19.32,17.52
"E01017425",23.07,27.68,29.1,20.99,19.17,17.48
"E01017426",22.82,27.51,29.08,21.03,19.01,17.45
"E01017427",23.31,27.84,29.12,20.95,19.32,17.52
"E01017428",23.31,27.84,29.12,20.95,19.32,17.52
"E01017429",23.31,27.84,29.12,20.95,19.32,17.52
"E01017430",23.31,27.84,29.12,20.95,19.32,17.52
"E01017431",23.31,27.84,29.12,20.95,19.32,17.52
"E01017432",23.31,27.84,29.12,20.95,19.32,17.52
"E01017433",23.31,27.84,29.12,20.95,19.32,17.52
"E01017434",23.31,27.84,29.12,20.95,19.32,17.52
"E01017435",23.31,27.84,29.12,20.95,19.32,17.52
"E01017436",23.31,27.84,29.12,20.95,19.32,17.52
"E01017437",23.31,27.84,29.12,20.95,19.32,17.52
"E01017438",23.31,27.84,29.12,20.95,19.32,17.52
"E01017439",23.31,27.84,29.12,20.95,19.32,17.52
"E01017440",23.31,27.84,29.12,20.95,19.32,17.52
"E01017441",23.31,27.84,29.12,20.95,19.32,17.52
"E01017442",23.31,27.84,29.12,20.95,19.32,17.52
"E01017443",23.31,27.84,29.12,20.95,19.32,17.52
"E01017444",23.31,27.84,29.12,20.95,19.32,17.52
"E01017445",23.31,27.84,29.12,20.95,19.32,17.52
"E01017446",23.31,27.84,29.12,20.95,19.32,17.52
"E01017447",23.31,27.84,29.12,20.95,19.32,17.52
"E01017449",23.31,27.84,29.12,20.95,19.32,17.52
"E01017450",23.31,27.84,29.12,20.95,19.32,17.52
"E01017451",23.09,27.51,28.83,20.79,19.26,17.5
"E01017452",22.57,26.77,28.16,20.43,19.1,17.47
"E01017453",23.31,27.84,29.12,20.95,19.32,17.52
"E01017454",23.31,27.84,29.12,20.95,19.32,17.52
"E01017455",23.31,27.84,29.12,20.95,19.32,17.52
"E01017456",23.31,27.84,29.12,20.95,19.32,17.52
"E01017457",23.31,27.84,29.12,20.95,19.32,17.52
"E01017458",23.31,27.84,29.12,20.95,19.32,17.52
"E01017459",23.31,27.84,29.12,20.95,19.32,17.52
"E01017460",23.31,27.84,29.12,20.95,19.32,17.52
"E01017461",23.31,27.84,29.12,20.95,19.32,17.52
"E01017462",23.31,27.84,29.12,20.95,19.32,17.52
"E01017463",23.31,27.84,29.12,20.95,19.32,17.52
"E01017464",23.4,27.43,29.15,20.67,19.12,17.38
"E01017465",23.15,27.58,28.91,20.82,19.26,17.5
"E01017466",23.31,27.84,29.12,20.95,19.32,17.52
"E01017467",23.31,27.84,29.12,20.95,19.32,17.52
"E01017468",23.31,27.84,29.12,20.95,19.32,17.52
"E01017469",23.31,27.84,29.12,20.95,19.32,17.52
"E01017470",23.31,27.84,29.12,20.95,19.32,17.52
"E01017471",23.31,27.84,29.12,20.95,19.32,17.52
"E01017472",23.31,27.84,29.12,20.95,19.32,17.52
"E01017473",23.31,27.84,29.12,20.95,19.32,17.52
"E01017474",23.31,27.84,29.12,20.95,19.32,17.52
"E01017475",23.31,27.84,29.12,20.95,19.32,17.52
"E01017476",23.31,27.84,29.12,20.95,19.32,17.52
"E01017477",23.31,27.84,29.12,20.95,19.32,17.52
"E01017478",23.43,27.26,29.16,20.55,19.03,17.33
"E01017479",23.31,27.84,29.12,20.95,19.32,17.52
"E01017480",23.31,27.84,29.12,20.95,19.32,17.52
"E01017481",23.31,27.84,29.12,20.95,19.32,17.52
"E01017482",23.31,27.84,29.12,20.95,19.32,17.52
"E01017483",23.31,27.84,29.12,20.95,19.32,17.52
"E01017484",23.31,27.84,29.12,20.95,19.32,17.52
"E01017485",23.31,27.84,29.12,20.95,19.32,17.52
"E01017486",23.31,27.84,29.12,20.95,19.32,17.52
"E01017487",23.31,27.84,29.12,20.95,19.32,17.52
"E01017488",23.31,27.84,29.12,20.95,19.32,17.52
"E01017489",23.31,27.84,29.12,20.95,19.32,17.52
"E01017490",23.31,27.84,29.12,20.95,19.32,17.52
"E01017491",23.31,27.84,29.12,20.95,19.32,17.52
"E01017492",23.31,27.84,29.12,20.95,19.32,17.52
"E01017493",23.31,27.84,29.12,20.95,19.32,17.52
"E01017495",23.31,27.84,29.12,20.95,19.32,17.52
"E01017496",23.31,27.84,29.12,20.95,19.32,17.52
"E01017497",23.31,27.84,29.12,20.95,19.32,17.52
"E01017498",23.31,27.84,29.12,20.95,19.32,17.52
"E01017499",23.31,27.84,29.12,20.95,19.32,17.52
"E01017500",23.31,27.84,29.12,20.95,19.32,17.52
"E01017501",23.31,27.84,29.12,20.95,19.32,17.52
"E01017502",23.31,27.84,29.12,20.95,19.32,17.52
"E01017503",22.96,26.65,28.65,19.78,18.47,16.84
"E01017504",22.94,26.72,28.61,19.98,18.64,17.01
"E01017505",23.31,27.84,29.12,20.95,19.32,17.52
"E01017506",23.31,27.84,29.12,20.95,19.32,17.52
"E01017507",23.31,27.84,29.12,20.95,19.32,17.52
"E01017508",23.31,27.84,29.12,20.95,19.32,17.52
"E01017509",23.31,27.84,29.12,20.95,19.32,17.52
"E01017510",23.31,27.84,29.12,20.95,19.32,17.52
"E01017511",23.31,27.84,29.12,20.95,19.32,17.52
"E01017512",23.31,27.84,29.12,20.95,19.32,17.52
"E01017513",23.31,27.84,29.12,20.95,19.32,17.52
"E01017514",23.31,27.84,29.12,20.95,19.32,17.52
"E01017515",23.31,27.84,29.12,20.95,19.32,17.52
"E01017516",23.31,27.84,29.12,20.95,19.32,17.52
"E01017517",23.31,27.84,29.12,20.95,19.32,17.52
"E01017518",23.31,27.84,29.12,20.95,19.32,17.52
"E01017519",23.31,27.84,29.12,20.95,19.32,17.52
"E01017520",23.31,27.84,29.12,20.95,19.32,17.52
"E01017521",23.31,27.84,29.12,20.95,19.32,17.52
"E01017522",23.31,27.84,29.12,20.95,19.32,17.52
"E01017523",23.31,27.84,29.12,20.95,19.32,17.52
"E01017524",23.31,27.84,29.12,20.95,19.32,17.52
"E01017525",23.31,27.84,29.12,20.95,19.32,17.52
"E01017526",23.31,27.84,29.12,20.95,19.32,17.52
"E01017527",23.31,27.84,29.12,20.95,19.32,17.52
"E01017528",23.31,27.84,29.12,20.95,19.32,17.52
"E01017529",23.31,27.84,29.12,20.95,19.32,17.52
"E01017530",23.31,27.84,29.12,20.95,19.32,17.52
"E01017531",23.31,27.84,29.12,20.95,19.32,17.52
"E01017532",23.31,27.84,29.12,20.95,19.32,17.52
"E01017533",23.31,27.84,29.12,20.95,19.32,17.52
"E01017534",23.31,27.84,29.12,20.95,19.32,17.52
"E01017535",23.31,27.84,29.12,20.95,19.32,17.52
"E01017536",23.31,27.84,29.12,20.95,19.32,17.52
"E01017537",23.31,27.84,29.12,20.95,19.32,17.52
"E01017538",23.31,27.84,29.12,20.95,19.32,17.52
"E01017539",23.31,27.84,29.12,20.95,19.32,17.52
"E01017540",23.48,27.06,29.18,20.42,18.93,17.26
"E01017541",23.48,27.06,29.18,20.42,18.93,17.26
"E01017542",23.34,27.73,29.13,20.87,19.27,17.48
"E01017543",23.46,27.12,29.17,20.46,18.96,17.28
"E01017544",23.48,27.06,29.18,20.42,18.93,17.26
"E01017545",23.48,27.06,29.18,20.42,18.93,17.26
"E01017546",22.82,27.13,28.49,20.6,19.18,17.49
"E01017547",23.3,27.82,29.11,20.94,19.32,17.52
"E01017548",23.31,27.84,29.12,20.95,19.32,17.52
"E01017549",23.31,27.84,29.12,20.95,19.32,17.52
"E01017550",23.31,27.84,29.12,20.95,19.32,17.52
"E01017551",23.31,27.84,29.12,20.95,19.32,17.52
"E01017552",23.31,27.84,29.12,20.95,19.32,17.52
"E01017553",23.31,27.84,29.12,20.95,19.32,17.52
"E01017554",23.31,27.84,29.12,20.95,19.32,17.52
"E01017555",22.57,26.77,28.16,20.43,19.1,17.47
"E01017556",22.57,26.77,28.16,20.43,19.1,17.47
"E01017557",22.57,26.77,28.16,20.43,19.1,17.47
"E01017558",23.31,27.84,29.12,20.95,19.32,17.52
"E01017559",23.31,27.84,29.12,20.95,19.32,17.52
"E01017560",23.31,27.84,29.12,20.95,19.32,17.52
"E01017561",23.31,27.84,29.12,20.95,19.32,17.52
"E01017562",23.31,27.84,29.12,20.95,19.32,17.52
"E01017563",23.31,27.84,29.12,20.95,19.32,17.52
"E01017564",23.31,27.84,29.12,20.95,19.32,17.52
"E01017565",23.31,27.84,29.12,20.95,19.32,17.52
"E01017566",23.31,27.84,29.12,20.95,19.32,17.52
"E01017567",23.31,27.84,29.12,20.95,19.32,17.52
"E01017568",23.31,27.84,29.12,20.95,19.32,17.52
"E01017569",23.31,27.84,29.12,20.95,19.32,17.52
"E01017570",23.31,27.84,29.12,20.95,19.32,17.52
"E01017571",22.89,27.23,28.58,20.65,19.2,17.49
"E01017572",23.31,27.84,29.12,20.95,19.32,17.52
"E01017573",22.57,26.77,28.16,20.43,19.1,17.47
"E01017575",22.57,26.77,28.16,20.43,19.1,17.47
"E01017576",22.57,26.77,28.16,20.43,19.1,17.47
"E01017577",22.73,27,28.37,20.54,19.15,17.48
"E01017578",23.31,27.84,29.12,20.95,19.32,17.52
"E01017579",23.31,27.84,29.12,20.95,19.32,17.52
"E01017580",23.31,27.84,29.12,20.95,19.32,17.52
"E01017581",23.31,27.84,29.12,20.95,19.32,17.52
"E01017582",23.31,27.84,29.12,20.95,19.32,17.52
"E01017583",23.31,27.84,29.12,20.95,19.32,17.52
"E01017584",23.31,27.84,29.12,20.95,19.32,17.52
"E01017585",23.31,27.84,29.12,20.95,19.32,17.52
"E01017586",23.31,27.84,29.12,20.95,19.32,17.52
"E01017587",23.31,27.84,29.12,20.95,19.32,17.52
"E01017588",23.31,27.83,29.12,20.94,19.32,17.52
"E01017589",22.57,26.77,28.16,20.43,19.1,17.47
"E01017590",22.57,26.77,28.16,20.43,19.1,17.47
"E01017591",22.57,26.77,28.16,20.43,19.1,17.47
"E01017592",23.31,27.84,29.12,20.95,19.32,17.52
"E01017593",23.31,27.84,29.12,20.95,19.32,17.52
"E01017594",23.31,27.84,29.12,20.95,19.32,17.52
"E01017595",23.31,27.84,29.12,20.95,19.32,17.52
"E01017596",23.31,27.84,29.12,20.95,19.32,17.52
"E01017597",23.31,27.84,29.12,20.95,19.32,17.52
"E01017598",23.31,27.84,29.12,20.95,19.32,17.52
"E01017599",23.31,27.84,29.12,20.95,19.32,17.52
"E01017600",23.31,27.84,29.12,20.95,19.32,17.52
"E01017601",23.31,27.84,29.12,20.95,19.32,17.52
"E01017602",23.31,27.84,29.12,20.95,19.32,17.52
"E01017603",22.57,26.77,28.16,20.43,19.1,17.47
"E01017604",22.57,26.77,28.16,20.43,19.1,17.47
"E01017605",22.57,26.77,28.16,20.43,19.1,17.47
"E01017606",22.57,26.77,28.16,20.43,19.1,17.47
"E01017607",22.57,26.77,28.16,20.43,19.1,17.47
"E01017608",22.57,26.77,28.16,20.43,19.1,17.47
"E01017609",22.57,26.77,28.16,20.43,19.1,17.47
"E01017610",22.57,26.77,28.16,20.43,19.1,17.47
"E01017611",22.57,26.77,28.16,20.43,19.1,17.47
"E01017612",22.57,26.77,28.16,20.43,19.1,17.47
"E01017613",22.57,26.77,28.16,20.43,19.1,17.47
"E01017614",22.57,26.77,28.16,20.43,19.1,17.47
"E01017615",22.96,27.33,28.66,20.7,19.22,17.49
"E01017616",23.31,27.84,29.12,20.95,19.32,17.52
"E01017617",23.31,27.84,29.12,20.95,19.32,17.52
"E01017618",23.31,27.84,29.12,20.95,19.32,17.52
"E01017619",23.31,27.84,29.12,20.95,19.32,17.52
"E01017620",23.31,27.84,29.12,20.95,19.32,17.52
"E01017621",23.31,27.84,29.12,20.95,19.32,17.52
"E01017622",23.31,27.84,29.12,20.95,19.32,17.52
"E01017623",23.31,27.84,29.12,20.95,19.32,17.52
"E01017624",23.31,27.84,29.12,20.95,19.32,17.52
"E01017625",23.31,27.84,29.12,20.95,19.32,17.52
"E01017626",23.31,27.84,29.12,20.95,19.32,17.52
"E01017627",21.91,26.44,26.75,20.51,19.05,18.15
"E01017628",21.9,26.44,26.73,20.51,19.05,18.15
"E01017629",22.18,26.58,27.32,20.48,19.07,17.87
"E01017630",21.88,26.43,26.7,20.52,19.05,18.17
"E01017631",21.87,26.43,26.69,20.52,19.05,18.18
"E01017632",22.51,26.74,28.03,20.43,19.1,17.53
"E01017634",22.57,26.77,28.16,20.43,19.1,17.47
"E01017635",22.57,26.77,28.16,20.43,19.1,17.47
"E01017636",22.57,26.77,28.16,20.43,19.1,17.47
"E01017637",22.57,26.77,28.16,20.43,19.1,17.47
"E01017638",22.51,26.74,28.03,20.43,19.1,17.53
"E01017639",22.57,26.77,28.16,20.43,19.1,17.47
"E01017640",22.57,26.77,28.16,20.43,19.1,17.47
"E01017641",22.57,26.77,28.16,20.43,19.1,17.47
"E01017642",21.95,25.95,26.95,19.71,18.44,17.45
"E01017643",22,26.37,26.76,20.3,18.81,18.13
"E01017644",22.57,26.77,28.16,20.43,19.1,17.47
"E01017645",22.57,26.77,28.16,20.43,19.1,17.47
"E01017646",22.45,26.6,27.91,20.28,18.97,17.47
"E01017647",22.57,26.77,28.16,20.43,19.1,17.47
"E01017648",22.57,26.77,28.16,20.43,19.1,17.47
"E01017649",22.35,26.48,27.74,20.17,18.87,17.46
"E01017650",22.57,26.77,28.16,20.43,19.1,17.47
"E01017651",22.57,26.77,28.16,20.43,19.1,17.47
"E01017652",22.57,26.77,28.16,20.43,19.1,17.47
"E01017653",22.57,26.77,28.16,20.43,19.1,17.47
"E01017654",22.57,26.77,28.16,20.43,19.1,17.47
"E01017655",22.57,26.77,28.16,20.43,19.1,17.47
"E01017657",23.31,27.83,29.12,20.94,19.32,17.52
"E01017658",22.68,26.92,28.29,20.5,19.13,17.48
"E01017659",22.57,26.77,28.16,20.43,19.1,17.47
"E01017660",22.57,26.77,28.16,20.43,19.1,17.47
"E01017661",22.57,26.77,28.16,20.43,19.1,17.47
"E01017662",22.57,26.77,28.16,20.43,19.1,17.47
"E01017663",22.57,26.77,28.16,20.43,19.1,17.47
"E01017664",22.57,26.77,28.16,20.43,19.1,17.47
"E01017665",22.57,26.77,28.16,20.43,19.1,17.47
"E01017666",22.57,26.77,28.16,20.43,19.1,17.47
"E01017667",22.57,26.77,28.16,20.43,19.1,17.47
"E01017668",22.57,26.77,28.16,20.43,19.1,17.47
"E01017669",22.57,26.77,28.16,20.43,19.1,17.47
"E01017670",22.57,26.77,28.16,20.43,19.1,17.47
"E01017671",22.57,26.77,28.16,20.43,19.1,17.47
"E01017672",22.57,26.77,28.16,20.43,19.1,17.47
"E01017673",21.98,25.99,27.01,19.74,18.48,17.45
"E01017674",22.32,26.44,27.67,20.13,18.83,17.46
"E01017675",21.87,26.43,26.69,20.52,19.05,18.18
"E01017676",21.87,26.43,26.69,20.52,19.05,18.18
"E01017677",21.87,26.43,26.69,20.52,19.05,18.18
"E01017678",22.2,26.59,27.37,20.47,19.07,17.85
"E01017679",22.26,26.62,27.49,20.47,19.08,17.79
"E01017680",21.87,26.43,26.69,20.52,19.05,18.18
"E01017681",21.93,26.48,26.64,20.54,19.01,18.31
"E01017682",21.96,26.51,26.62,20.55,18.98,18.39
"E01017683",22,26.55,26.58,20.57,18.95,18.52
"E01017684",21.99,26.49,26.94,20.5,19.05,18.06
"E01017687",22.42,26.7,27.84,20.45,19.09,17.62
"E01017688",22.57,26.77,28.16,20.43,19.1,17.47
"E01017689",22.39,26.68,27.78,20.45,19.09,17.65
"E01017690",22,26.49,26.96,20.5,19.06,18.05
"E01017691",21.96,26.47,26.87,20.51,19.05,18.09
"E01017692",22.57,26.77,28.16,20.43,19.1,17.47
"E01017693",21.95,25.95,26.95,19.7,18.44,17.45
"E01017694",22.05,26.09,27.16,19.83,18.56,17.45
"E01017695",22.57,26.77,28.16,20.43,19.1,17.47
"E01017696",22.57,26.77,28.16,20.43,19.1,17.47
"E01017697",22.57,26.77,28.16,20.43,19.1,17.47
"E01017698",22.57,26.77,28.16,20.43,19.1,17.47
"E01017699",22.57,26.77,28.16,20.43,19.1,17.47
"E01017700",22.57,26.77,28.16,20.43,19.1,17.47
"E01017701",22.81,27.11,28.47,20.59,19.17,17.48
"E01017702",22.74,27.01,28.37,20.54,19.15,17.48
"E01017703",22.57,26.77,28.16,20.43,19.1,17.47
"E01017704",22.57,26.77,28.16,20.43,19.1,17.47
"E01017705",22.57,26.77,28.16,20.43,19.1,17.47
"E01017706",22.57,26.77,28.16,20.43,19.1,17.47
"E01017707",22.57,26.77,28.16,20.43,19.1,17.47
"E01017708",22.57,26.77,28.16,20.43,19.1,17.47
"E01017709",22.57,26.77,28.16,20.43,19.1,17.47
"E01017710",22.54,26.75,28.08,20.43,19.1,17.51
"E01017711",22.57,26.77,28.16,20.43,19.1,17.47
"E01017712",22.57,26.77,28.16,20.43,19.1,17.47
"E01017713",22.57,26.77,28.16,20.43,19.1,17.47
"E01017714",22.53,26.71,28.07,20.37,19.05,17.47
"E01017715",22.57,26.77,28.16,20.43,19.1,17.47
"E01017716",22.57,26.77,28.16,20.43,19.1,17.47
"E01017717",21.95,25.95,26.95,19.7,18.44,17.45
"E01017718",22.07,26.11,27.18,19.84,18.57,17.45
"E01017719",22.57,26.77,28.16,20.43,19.1,17.47
"E01017720",22.56,26.76,28.13,20.43,19.1,17.48
"E01017721",21.91,26.45,26.77,20.51,19.05,18.14
"E01017722",21.87,26.43,26.69,20.52,19.05,18.18
"E01017723",22.51,26.74,28.03,20.43,19.09,17.53
"E01017724",22.24,26.61,27.46,20.47,19.07,17.81
"E01017726",21.87,26.43,26.69,20.52,19.05,18.18
"E01017727",21.87,26.43,26.69,20.52,19.05,18.18
"E01017728",21.87,26.43,26.69,20.52,19.05,18.18
"E01017729",21.87,26.43,26.69,20.52,19.05,18.18
"E01017730",21.87,26.43,26.69,20.52,19.05,18.18
"E01017731",22.57,26.77,28.16,20.43,19.1,17.47
"E01017732",22.57,26.77,28.16,20.43,19.1,17.47
"E01017733",22.57,26.77,28.16,20.43,19.1,17.47
"E01017734",22.57,26.77,28.16,20.43,19.1,17.47
"E01017735",22.57,26.77,28.16,20.43,19.1,17.47
"E01017736",22.57,26.77,28.16,20.43,19.1,17.47
"E01017737",22.57,26.77,28.16,20.43,19.1,17.47
"E01017738",22.57,26.77,28.16,20.43,19.1,17.47
"E01017739",22.16,26.7,27.14,20.83,19.36,18.42
"E01017740",22.26,26.79,27.3,20.93,19.46,18.5
"E01017741",22.26,26.79,27.3,20.93,19.46,18.5
"E01017742",21.98,26.53,26.86,20.63,19.16,18.27
"E01017743",22.26,26.79,27.3,20.93,19.46,18.5
"E01017744",22.09,26.63,27.04,20.75,19.28,18.36
"E01017745",21.87,26.43,26.69,20.52,19.05,18.18
"E01017746",21.92,26.47,26.76,20.57,19.1,18.22
"E01017747",21.87,26.43,26.69,20.52,19.05,18.18
"E01017748",21.87,26.43,26.69,20.52,19.05,18.18
"E01017749",21.87,26.43,26.69,20.52,19.05,18.18
"E01017750",22.23,26.76,27.26,20.9,19.44,18.48
"E01017751",22.26,26.79,27.3,20.93,19.46,18.5
"E01017752",21.87,26.43,26.69,20.52,19.05,18.18
"E01017753",22.26,26.79,27.3,20.93,19.46,18.5
"E01017754",22.26,26.79,27.3,20.93,19.46,18.5
"E01017755",22.26,26.79,27.3,20.93,19.46,18.5
"E01017756",22.26,26.79,27.3,20.93,19.46,18.5
"E01017757",22.26,26.79,27.3,20.93,19.46,18.5
"E01017758",22.26,26.79,27.3,20.93,19.46,18.5
"E01017759",22.25,26.78,27.28,20.92,19.45,18.49
"E01017760",22.25,26.78,27.29,20.92,19.46,18.49
"E01017761",22.26,26.79,27.3,20.93,19.46,18.5
"E01017762",22.26,26.79,27.3,20.93,19.46,18.5
"E01017763",21.89,26.44,26.71,20.54,19.06,18.19
"E01017764",22.08,26.62,27.02,20.74,19.27,18.35
"E01017765",21.87,26.43,26.69,20.52,19.05,18.18
"E01017766",21.87,26.43,26.69,20.52,19.05,18.18
"E01017767",22.19,26.73,27.2,20.86,19.39,18.44
"E01017768",21.87,26.43,26.69,20.52,19.05,18.18
"E01017769",22.13,26.67,27.09,20.79,19.32,18.39
"E01017770",21.87,26.43,26.69,20.52,19.05,18.18
"E01017771",22.23,26.76,27.26,20.9,19.44,18.48
"E01017773",21.87,26.43,26.69,20.52,19.05,18.18
"E01017774",21.87,26.43,26.69,20.52,19.05,18.18
"E01017775",22.26,26.79,27.3,20.93,19.46,18.5
"E01017776",22.26,26.79,27.3,20.93,19.46,18.5
"E01017777",22.26,26.79,27.3,20.93,19.46,18.5
"E01017778",21.87,26.43,26.69,20.52,19.05,18.18
"E01017779",21.87,26.43,26.69,20.52,19.05,18.18
"E01017780",22.11,26.65,27.07,20.78,19.31,18.38
"E01017781",21.87,26.43,26.69,20.52,19.05,18.18
"E01017782",21.87,26.43,26.69,20.52,19.05,18.18
"E01017783",21.88,26.43,26.69,20.52,19.05,18.18
"E01017784",21.87,26.43,26.69,20.52,19.05,18.18
"E01017785",21.87,26.43,26.69,20.52,19.05,18.18
"E01017786",21.87,26.43,26.69,20.52,19.05,18.18
"E01017787",21.87,26.43,26.69,20.52,19.05,18.18
"E01017788",21.87,26.43,26.69,20.52,19.05,18.18
"E01017789",21.87,26.43,26.69,20.52,19.05,18.18
"E01017790",21.87,26.43,26.69,20.52,19.05,18.18
"E01017791",21.9,26.45,26.73,20.55,19.07,18.2
"E01017792",21.87,26.43,26.69,20.52,19.05,18.18
"E01017793",22.23,26.76,27.25,20.9,19.43,18.47
"E01017794",22.01,26.55,26.9,20.66,19.19,18.29
"E01017795",21.87,26.43,26.69,20.52,19.05,18.18
"E01017796",21.87,26.43,26.69,20.52,19.05,18.18
"E01017797",21.87,26.43,26.69,20.52,19.05,18.18
"E01017798",21.87,26.43,26.69,20.52,19.05,18.18
"E01017799",21.87,26.43,26.69,20.52,19.05,18.18
"E01017800",21.88,26.43,26.69,20.52,19.05,18.18
"E01017801",21.87,26.43,26.69,20.52,19.05,18.18
"E01017802",21.87,26.43,26.69,20.52,19.05,18.18
"E01017803",21.87,26.43,26.69,20.52,19.05,18.18
"E01017804",21.87,26.43,26.69,20.52,19.05,18.18
"E01017805",21.87,26.43,26.69,20.52,19.05,18.18
"E01017806",21.87,26.43,26.69,20.52,19.05,18.18
"E01017807",21.87,26.43,26.69,20.52,19.05,18.18
"E01017808",21.87,26.43,26.69,20.52,19.05,18.18
"E01017809",21.87,26.43,26.69,20.52,19.05,18.18
"E01017810",22.26,26.79,27.3,20.93,19.46,18.5
"E01017811",22.26,26.79,27.3,20.93,19.46,18.5
"E01017812",22.26,26.79,27.3,20.93,19.46,18.5
"E01017813",22.26,26.79,27.3,20.93,19.46,18.5
"E01017814",21.87,26.43,26.69,20.52,19.05,18.18
"E01017815",21.87,26.43,26.69,20.52,19.05,18.18
"E01017816",21.87,26.43,26.69,20.52,19.05,18.18
"E01017817",21.87,26.43,26.69,20.52,19.05,18.18
"E01017818",22.26,26.79,27.3,20.93,19.46,18.5
"E01017819",22.26,26.79,27.3,20.93,19.46,18.5
"E01017820",22.26,26.79,27.3,20.93,19.46,18.5
"E01017821",22.24,26.77,27.27,20.91,19.44,18.48
"E01017822",22.26,26.79,27.3,20.93,19.46,18.5
"E01017823",22.13,26.67,27.09,20.79,19.32,18.39
"E01017824",22.26,26.79,27.3,20.93,19.46,18.5
"E01017825",22.26,26.79,27.3,20.93,19.46,18.5
"E01017826",22.26,26.79,27.3,20.93,19.46,18.5
"E01017827",22.26,26.79,27.3,20.93,19.46,18.5
"E01017828",22.26,26.79,27.3,20.93,19.46,18.5
"E01017829",22.26,26.79,27.3,20.93,19.46,18.5
"E01017830",22.26,26.79,27.3,20.93,19.46,18.5
"E01017831",22.15,26.69,27.13,20.81,19.35,18.41
"E01017832",22.14,26.68,27.11,20.8,19.33,18.4
"E01017833",21.87,26.43,26.69,20.52,19.05,18.18
"E01017834",22.26,26.79,27.3,20.93,19.46,18.5
"E01017835",22.26,26.79,27.3,20.93,19.46,18.5
"E01017836",21.87,26.43,26.69,20.52,19.05,18.18
"E01017837",21.87,26.43,26.69,20.52,19.05,18.18
"E01017838",21.87,26.43,26.69,20.52,19.05,18.18
"E01017839",21.87,26.43,26.69,20.52,19.05,18.18
"E01017840",21.87,26.43,26.69,20.52,19.05,18.18
